year,month,date,hour,tweet,pos or neg,logistic regression
2018,05,15,12,Trade negotiations are continuing with China. They have been making hundreds of billions of dollars a year from the U.S. for many years. Stay tuned!,1.0,[[0.50130216]]
2018,05,14,20,ZTE the large Chinese phone company buys a big percentage of individual parts from U.S. companies. This is also reflective of the larger trade deal we are negotiating with China and my personal relationship with President Xi.,1.0,[[0.50780714]]
2018,05,13,19,China and the United States are working well together on trade but past negotiations have been so one sided in favor of China for so many years that it is hard for them to make a deal that benefits both countries. But be cool it will all work out!,1.0,[[0.51189355]]
2018,05,13,15,President Xi of China and I are working together to give massive Chinese phone company ZTE a way to get back into business fast. Too many jobs in China lost. Commerce Department has been instructed to get it done!,1.0,[[0.51574903]]
2018,05,12,22,Iran’s Military Budget is up more than 40% since the Obama negotiated Nuclear Deal was reached...just another indicator that it was all a big lie. But not anymore!,0.0,[[0.48524915]]
2018,05,09,12,Congratulations to Mike Dewine on his big win in the Great State of Ohio. He will be a great Governor with a heavy focus on HealthCare and Jobs.  His Socialist opponent in November should not do well a big failure in last job!,1.0,[[0.59744953]]
2018,05,09,11,The Fake News is working overtime. Just reported that despite the tremendous success we are having with the economy &amp; all things else 91% of the Network News about me is negative (Fake). Why do we work so hard in working with the media when it is corrupt? Take away credentials?,0.0,[[0.49393076]]
2018,05,09,11,The Republican Party had a great night. Tremendous voter energy and excitement and all candidates are those who have a great chance of winning in November. The Economy is sooo strong and with Nancy Pelosi wanting to end the big Tax Cuts and Raise Taxes why wouldn’t we win?,1.0,[[0.54313158]]
2018,05,08,11,I will be speaking to my friend President Xi of China this morning at 8:30. The primary topics will be Trade where good things will happen and North Korea where relationships and trust are building.,1.0,[[0.55302542]]
2018,05,05,0,Our high level delegation is on the way back from China where they had long meetings with Chinese leaders and business representatives. We will be meeting tomorrow to determine the results but it is hard for China in that they have become very spoiled with U.S. trade wins!,0.0,[[0.49899508]]
2018,05,05,0,Great book just out by very successful businessman @AndyPuzder. Always known as somebody who knows how to win “Capitalist Comeback” will be a big hit!,1.0,[[0.5445338]]
2018,05,04,10,Because Jobs in the U.S. are doing so well Americans receiving unemployment aid is the lowest since 1973. Great!,1.0,[[0.54624778]]
2018,05,03,3,Our great financial team is in China trying to negotiate a level playing field on trade! I look forward to being with President Xi in the not too distant future. We will always have a good (great) relationship!,1.0,[[0.62070522]]
2018,05,02,11,There was no Collusion (it is a Hoax) and there is no Obstruction of Justice (that is a setup &amp; trap). What there is is Negotiations going on with North Korea over Nuclear War Negotiations going on with China over Trade Deficits Negotiations on NAFTA and much more. Witch Hunt!,0.0,[[0.46629698]]
2018,05,01,11,Delegation heading to China to begin talks on the Massive Trade Deficit that has been created with our Country. Very much like North Korea this should have been fixed years ago not now. Same with other countries and NAFTA...but it will all get done. Great Potential for USA!,1.0,[[0.5471213]]
2018,04,28,13,Look forward to being in the Great State of Michigan tonight. Major business expansion and jobs pouring into your State. Auto companies expanding at record pace. Big crowd tonight will be live on T.V.,1.0,[[0.55882752]]
2018,04,25,14,Looking forward to my meeting with Tim Cook of Apple. We will be talking about many things including how the U.S. has been treated unfairly for many years by many countries on trade.,1.0,[[0.53378378]]
2018,04,24,19,.@JimRenacci has worked so hard on Tax Reductions Illegal Immigration the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic Senator for the Great State of Ohio and has my full endorsement!,1.0,[[0.5671285]]
2018,04,24,19,.@JimRenacci has worked so hard on Tax Reductions Illegal Immigration the Border and Crime. I need Jim very badly to help our agenda and to keep MAKING AMERICA GREAT AGAIN! He will be a fantastic  Senator for the Great State of Ohio and has my full endorsement!,1.0,[[0.5671285]]
2018,04,24,16,Having great meetings and discussions with my friend President @EmmanuelMacron of France. We are in the midst of meetings on Iran Syria and Trade. We will be holding a joint press conference shortly here at the @WhiteHouse. 🇺🇸🇫🇷 https://t.co/ju1FXhgjaD,1.0,[[0.54495735]]
2018,04,20,10,Nancy Pelosi is going absolutely crazy about the big Tax Cuts given to the American People by the Republicans...got not one Democrat Vote! Here’s a choice. They want to end them and raise your taxes substantially. Republicans are working on making them permanent and more cuts!,0.0,[[0.4332031]]
2018,04,19,14,Great meeting with Prime Minister Abe of Japan who has just left Florida. Talked in depth about North Korea Military and Trade. Good things will happen!,1.0,[[0.56580007]]
2018,04,18,09,RT @IvankaTrump: This year’s #TaxDay is the last time you’ll have to file your taxes through an outdated broken system. #BYE-BYE https://t…,0.0,[[0.49256604]]
2018,04,17,22,States and Cities throughout our Country are being cheated and treated so badly by online retailers. Very unfair to traditional tax paying stores!,1.0,[[0.50701069]]
2018,04,17,21,RT @IvankaTrump: Great to be with Secretary Mnuchin &amp; former Governor Sununu in Derry NH on #TaxDay to highlight the tremendous benefits o…,1.0,[[0.54045104]]
2018,04,17,21,RT @FoxBusiness: WATCH LIVE: @IvankaTrump and @stevenmnuchin1 host tax event on Tax Day in New Hampshire. (Courtesy: WBZ) https://t.co/C3zr…,1.0,[[0.53959264]]
2018,04,17,17,RT @NFIB: Our Optimism Index reached its 16th consecutive month in the top 5% of 45 years of survey readings – and it was the 1st time in 3…,1.0,[[0.51791012]]
2018,04,17,17,RT @VP: Thanks to the historic TRUMP TAX CUTS today marks the last time the American people will file taxes under a complicated &amp; outdated…,1.0,[[0.61825536]]
2018,04,17,17,RT @RepKevinBrady: Starting next year you will be able to file under the new tax law which means MORE money in your pocket – all without…,1.0,[[0.52599891]]
2018,04,17,17,RT @WhiteHouse: Out with the old in with the new: tax cuts and reforms that look out for hardworking taxpayers ⬇️https://t.co/eEHFWkG8xm,1.0,[[0.53026205]]
2018,04,17,16,RT @WhiteHouse: President Trump's tax cuts will generate greater economic opportunities for all. https://t.co/kcTsLNN1Uu,1.0,[[0.50271176]]
2018,04,17,12,So many people are seeing the benefits of the Tax Cut Bill. Everyone is talking really nice to see!,1.0,[[0.55218615]]
2018,04,17,12,I am in Florida and looking forward to my meeting with Prime Minister Abe of Japan. Working on Trade and Military Security.,1.0,[[0.51801738]]
2018,04,17,12,Employment is up Taxes are DOWN. Enjoy!,1.0,[[0.51591011]]
2018,04,17,00,RT @WaysandMeansGOP: Tomorrow is #TaxDay and the good news is this is the last year you will have to file using the old broken code. Check…,1.0,[[0.54735809]]
2018,04,17,00,RT @IvankaTrump: Looking forward to traveling to Manchester NH tomorrow with Sec @stevenmnuchin1 to celebrate the last #TaxDay under the o…,1.0,[[0.52481551]]
2018,04,13,16,We are bringing back our factories we are bringing back our jobs and we are bringing back those four beautiful words: MADE IN THE USA! https://t.co/grABSrYUBX,1.0,[[0.52026566]]
2018,04,13,12,....untruthful slime ball who was as time has proven a terrible Director of the FBI. His handling of the Crooked Hillary Clinton case and the events surrounding it will go down as one of the worst “botch jobs” of history. It was my great honor to fire James Comey!,1.0,[[0.51673017]]
2018,04,13,03,Would only join TPP if the deal were substantially better than the deal offered to Pres. Obama. We already have BILATERAL deals with six of the eleven nations in TPP and are working to make a deal with the biggest of those  nations Japan who has hit us hard on trade for years!,1.0,[[0.51903347]]
2018,04,12,19,America’s greatest treasure is our people – and my Administration HEARS YOUR VOICE and HAS YOUR BACK. We are fighting to give every American a future of dignity purpose and pride. AMERICAN SPIRIT is back! #TaxCuts https://t.co/oSGZe0irBf,1.0,[[0.50496666]]
2018,04,12,18,Thank you to all of the American workers who travelled here today! This event is dedicated to YOU: the hardworking Americans who make this nation run. You love your country you provide for your family you have PRIDE in your work and you cherish our GREAT AMERICAN FLAG! #TaxCuts https://t.co/RwaLpCRPh5,1.0,[[0.7215375]]
